REL,,CLASS,dataset_id,ontology_id,data,DATASET,,CLASS,dataset_id,ontology_id,datb,DATASET
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://opendata.caceres.es/def/ontomunicipio#PlazaMovilidadReducida,5007,1,615,Perfil del Contratante Cáceres
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://opendata.caceres.es/def/ontomunicipio#Farola,5006,1,615,Perfil del Contratante Cáceres
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://schema.org/MedicalOrganization,4998,1,615,Perfil del Contratante Cáceres
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://opendata.caceres.es/def/ontomunicipio#Desfibrilador,5001,1,615,Perfil del Contratante Cáceres
1,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://schema.org/PlaceOfWorship,4996,1,615,Perfil del Contratante Cáceres
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://schema.org/LodgingBusiness,4988,1,615,Perfil del Contratante Cáceres
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://opendata.caceres.es/def/ontomunicipio#AsociacionVecinos,4977,1,615,Perfil del Contratante Cáceres
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://www.w3.org/2003/01/geo/wgs84_pos#Feature,4965,1,615,Perfil del Contratante Cáceres
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://opendata.caceres.es/def/ontomunicipio#Arbol,4964,1,615,Perfil del Contratante Cáceres
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://dbpedia.org/ontology/Plant,4963,1,615,Perfil del Contratante Cáceres
1,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,4962,1,615,Perfil del Contratante Cáceres
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://purl.org/NET/c4dm/event.owl#Event,4959,1,615,Perfil del Contratante Cáceres
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://schema.org/EducationalOrganization,4983,1,615,Perfil del Contratante Cáceres
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://opendata.caceres.es/def/ontomunicipio#Evento,4961,1,615,Perfil del Contratante Cáceres
2,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://schema.org/Park,5023,1,615,Perfil del Contratante Cáceres
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://opendata.caceres.es/def/ontomunicipio#PosicionRuta,5021,1,615,Perfil del Contratante Cáceres
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://opendata.caceres.es/def/ontomunicipio#CafeBar,4992,1,615,Perfil del Contratante Cáceres
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://schema.org/Pharmacy,5005,1,615,Perfil del Contratante Cáceres
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://opendata.caceres.es/def/ontomunicipio#CentroDeSalud,4997,1,615,Perfil del Contratante Cáceres
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://www.w3.org/ns/prov#Activity,4978,1,615,Perfil del Contratante Cáceres
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://opendata.caceres.es/def/ontomunicipio#Contenedor,4975,1,615,Perfil del Contratante Cáceres
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://schema.org/Place,4972,1,615,Perfil del Contratante Cáceres
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://schema.org/TaxiStand,5020,1,615,Perfil del Contratante Cáceres
2,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://opendata.caceres.es/def/ontomunicipio#AutobusUrbano,4976,1,615,Perfil del Contratante Cáceres
2,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://opendata.caceres.es/def/ontomunicipio#Parque,5022,1,615,Perfil del Contratante Cáceres
1,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://opendata.caceres.es/def/ontomunicipio#CentroReligioso,4995,1,615,Perfil del Contratante Cáceres
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://opendata.caceres.es/def/ontomunicipio#Restaurante,5011,1,615,Perfil del Contratante Cáceres
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://opendata.caceres.es/def/ontomunicipio#EmpresaArtistica,5002,1,615,Perfil del Contratante Cáceres
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://opendata.caceres.es/def/ontomunicipio#ParadaTaxi,5019,1,615,Perfil del Contratante Cáceres
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://vocab.gtfs.org/terms#Stop,4966,1,615,Perfil del Contratante Cáceres
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://schema.org/FoodEstablishment,4993,1,615,Perfil del Contratante Cáceres
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://schema.org/AutomatedTeller,4958,1,615,Perfil del Contratante Cáceres
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://opendata.caceres.es/def/ontomunicipio#Farmacia,5004,1,615,Perfil del Contratante Cáceres
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://opendata.caceres.es/def/ontomunicipio#EspacioDeportivo,4980,1,615,Perfil del Contratante Cáceres
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://opendata.caceres.es/def/ontomunicipio#CajeroAutomatico,4957,1,615,Perfil del Contratante Cáceres
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://opendata.caceres.es/def/ontomunicipio#MedicionRuido,5013,1,615,Perfil del Contratante Cáceres
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://opendata.caceres.es/def/ontomunicipio#CentroFormativo,4985,1,615,Perfil del Contratante Cáceres
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://opendata.caceres.es/def/ontomunicipio#Apartamento,4989,1,615,Perfil del Contratante Cáceres
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://schema.org/BarOrPub,4968,1,615,Perfil del Contratante Cáceres
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://opendata.caceres.es/def/ontomunicipio#Hotel,4991,1,615,Perfil del Contratante Cáceres
2,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://opendata.caceres.es/def/ontomunicipio#PuntoInformacion,4973,1,615,Perfil del Contratante Cáceres
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://opendata.caceres.es/def/ontomunicipio#BarCopas,4967,1,615,Perfil del Contratante Cáceres
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://opendata.caceres.es/def/ontomunicipio#CentroExposiciones,4994,1,615,Perfil del Contratante Cáceres
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://opendata.caceres.es/def/ontomunicipio#PlazaZonaAzul,5008,1,615,Perfil del Contratante Cáceres
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://schema.org/LocalBusiness,5003,1,615,Perfil del Contratante Cáceres
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://opendata.caceres.es/def/ontomunicipio#InstalacionDeportiva,4981,1,615,Perfil del Contratante Cáceres
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://opendata.caceres.es/def/ontomunicipio#ActividadDeportiva,4979,1,615,Perfil del Contratante Cáceres
1,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://opendata.caceres.es/def/ontomunicipio#Monumento,5014,1,615,Perfil del Contratante Cáceres
0,,http://schema.org/TouristAttraction,5015,1,615,Perfil del Contratante Cáceres,,http://opendata.caceres.es/def/ontomunicipio#Colegio,4982,1,615,Perfil del Contratante Cáceres
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/class/yago/Festival115162388,10097,1,351,DBpedia
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://umbel.org/umbel/rc/Event,3608,1,351,DBpedia
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/ontology/SocietalEvent,3605,10,351,DBpedia
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/class/yago/Measure100033615,3659,10,351,DBpedia
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/class/yago/Attraction106615561,6254,1,351,DBpedia
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/class/yago/Attraction106615561,6254,10,351,DBpedia
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/class/yago/Show106619065,6256,10,351,DBpedia
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/class/yago/TimePeriod115113229,3660,1,351,DBpedia
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/class/yago/FundamentalQuantity113575869,3658,10,351,DBpedia
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/class/yago/Show106619065,6256,1,351,DBpedia
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/class/yago/Measure100033615,3659,1,351,DBpedia
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/class/yago/TimePeriod115113229,3660,10,351,DBpedia
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/class/yago/Festival115162388,10097,10,351,DBpedia
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/class/yago/FundamentalQuantity113575869,3658,1,351,DBpedia
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://umbel.org/umbel/rc/Festival,10195,10,351,DBpedia
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://umbel.org/umbel/rc/Festival,10195,1,351,DBpedia
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/class/yago/SocialEvent107288639,6174,10,351,DBpedia
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://umbel.org/umbel/rc/Event,3608,10,351,DBpedia
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/class/yago/SocialEvent107288639,6174,1,351,DBpedia
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/ontology/SocietalEvent,3605,1,351,DBpedia
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/ontology/SocietalEvent,4757,1,474,DBpedia in Spanish
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Event,4754,1,474,DBpedia in Spanish
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/ontology/SocietalEvent,4757,10,474,DBpedia in Spanish
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://schema.org/Event,4753,1,474,DBpedia in Spanish
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://schema.org/Festival,4787,10,474,DBpedia in Spanish
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Event,4754,10,474,DBpedia in Spanish
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://schema.org/Event,4753,10,474,DBpedia in Spanish
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/ontology/Event,4755,1,474,DBpedia in Spanish
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/ontology/MusicFestival,4788,1,474,DBpedia in Spanish
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://schema.org/Festival,4787,1,474,DBpedia in Spanish
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/ontology/Event,4755,10,474,DBpedia in Spanish
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://www.w3.org/2002/07/owl#Thing,4719,10,474,DBpedia in Spanish
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://www.w3.org/2002/07/owl#Thing,4719,1,474,DBpedia in Spanish
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/ontology/MusicFestival,4788,10,474,DBpedia in Spanish
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/ontology/MusicFestival,4503,1,442,DBpedia Wikidata
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/ontology/Event,4385,1,442,DBpedia Wikidata
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Event,4388,1,442,DBpedia Wikidata
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://schema.org/Event,4386,10,442,DBpedia Wikidata
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://www.wikidata.org/entity/Q1656682,4387,10,442,DBpedia Wikidata
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://schema.org/Festival,4505,10,442,DBpedia Wikidata
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/ontology/Event,4385,10,442,DBpedia Wikidata
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/ontology/MusicFestival,4503,10,442,DBpedia Wikidata
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/ontology/SocietalEvent,4504,1,442,DBpedia Wikidata
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://www.wikidata.org/entity/Q868557,4506,10,442,DBpedia Wikidata
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://www.wikidata.org/entity/Q868557,4506,1,442,DBpedia Wikidata
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Event,4388,10,442,DBpedia Wikidata
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://www.wikidata.org/entity/Q1656682,4387,1,442,DBpedia Wikidata
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://schema.org/Festival,4505,1,442,DBpedia Wikidata
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/ontology/SocietalEvent,4504,10,442,DBpedia Wikidata
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://schema.org/Event,4386,1,442,DBpedia Wikidata
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/class/yago/TimePeriod115113229,13162,10,393,DBpedia-Live
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/class/yago/SocialEvent107288639,13299,10,393,DBpedia-Live
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/class/yago/SocialEvent107288639,13299,1,393,DBpedia-Live
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/class/yago/Measure100033615,13160,1,393,DBpedia-Live
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/class/yago/Show106619065,13298,10,393,DBpedia-Live
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://umbel.org/umbel/rc/Event,4037,10,393,DBpedia-Live
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/class/yago/TimePeriod115113229,13162,1,393,DBpedia-Live
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/class/yago/Festival115162388,13161,1,393,DBpedia-Live
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/class/yago/Show106619065,13298,1,393,DBpedia-Live
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/class/yago/Festival115162388,13161,10,393,DBpedia-Live
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/class/yago/Event100029378,4042,10,393,DBpedia-Live
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/class/yago/Measure100033615,13160,10,393,DBpedia-Live
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/class/yago/FundamentalQuantity113575869,13159,10,393,DBpedia-Live
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/class/yago/FundamentalQuantity113575869,13159,1,393,DBpedia-Live
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://umbel.org/umbel/rc/Festival,14848,10,393,DBpedia-Live
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/class/yago/PsychologicalFeature100023100,4039,10,393,DBpedia-Live
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://umbel.org/umbel/rc/Festival,14848,1,393,DBpedia-Live
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/class/yago/Attraction106615561,13294,10,393,DBpedia-Live
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/class/yago/Attraction106615561,13294,1,393,DBpedia-Live
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://www.w3.org/2002/07/owl#Thing,1469,10,66,Open Data of Ecuador
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/ontology/Event,1496,10,66,Open Data of Ecuador
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/ontology/MusicFestival,1514,10,66,Open Data of Ecuador
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://schema.org/Festival,1515,10,66,Open Data of Ecuador
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://schema.org/Festival,1515,1,66,Open Data of Ecuador
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/ontology/MusicFestival,1514,1,66,Open Data of Ecuador
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/ontology/SocietalEvent,1500,1,66,Open Data of Ecuador
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Event,1499,10,66,Open Data of Ecuador
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Event,1499,1,66,Open Data of Ecuador
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://www.w3.org/2002/07/owl#Thing,1469,1,66,Open Data of Ecuador
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://schema.org/Event,1498,1,66,Open Data of Ecuador
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/ontology/SocietalEvent,1500,10,66,Open Data of Ecuador
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://schema.org/Event,1498,10,66,Open Data of Ecuador
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/ontology/Event,1496,1,66,Open Data of Ecuador
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/ontology/MusicFestival,1388,10,32,Serendipity
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/ontology/Event,1370,1,32,Serendipity
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Event,1373,1,32,Serendipity
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/ontology/SocietalEvent,1374,1,32,Serendipity
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/ontology/SocietalEvent,1374,10,32,Serendipity
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Event,1373,10,32,Serendipity
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/ontology/Event,1370,10,32,Serendipity
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://schema.org/Event,1372,10,32,Serendipity
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://schema.org/Event,1372,1,32,Serendipity
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/ontology/MusicFestival,1388,1,32,Serendipity
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://schema.org/Festival,1389,10,32,Serendipity
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://www.w3.org/2002/07/owl#Thing,1343,1,32,Serendipity
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://www.w3.org/2002/07/owl#Thing,1343,10,32,Serendipity
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://www.w3.org/2002/07/owl#Thing,259,1,21,Universidad Técnica Particular de Loja - Linked Open Data
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/ontology/SocietalEvent,290,10,21,Universidad Técnica Particular de Loja - Linked Open Data
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/ontology/Event,286,10,21,Universidad Técnica Particular de Loja - Linked Open Data
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/ontology/SocietalEvent,290,1,21,Universidad Técnica Particular de Loja - Linked Open Data
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Event,289,1,21,Universidad Técnica Particular de Loja - Linked Open Data
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://schema.org/Festival,309,10,21,Universidad Técnica Particular de Loja - Linked Open Data
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/ontology/MusicFestival,308,1,21,Universidad Técnica Particular de Loja - Linked Open Data
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://schema.org/Festival,309,1,21,Universidad Técnica Particular de Loja - Linked Open Data
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/ontology/MusicFestival,308,10,21,Universidad Técnica Particular de Loja - Linked Open Data
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://schema.org/Event,288,10,21,Universidad Técnica Particular de Loja - Linked Open Data
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://schema.org/Event,288,1,21,Universidad Técnica Particular de Loja - Linked Open Data
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://dbpedia.org/ontology/Event,286,1,21,Universidad Técnica Particular de Loja - Linked Open Data
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://www.w3.org/2002/07/owl#Thing,259,10,21,Universidad Técnica Particular de Loja - Linked Open Data
1,,http://schema.org/Festival,1389,1,32,Serendipity,,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Event,289,10,21,Universidad Técnica Particular de Loja - Linked Open Data
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Theater104417809,5367,10,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Theater104417809,5367,1,351,DBpedia
1,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/WikicatCitiesAndTownsInItaly,8822,10,351,DBpedia
1,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/WikicatCitiesAndTownsInItaly,8822,1,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Jurisdiction108590369,6038,10,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Street104334599,3823,10,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Diocese108550966,6037,1,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Diocese108550966,6037,10,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/WikicatTheatresInItaly,11647,10,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/WikicatTheatresInItaly,11647,1,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/ontology/Diocese,6036,10,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/WikicatChurchesInItaly,11185,1,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/WikicatChurchesInItaly,11185,10,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Plaza108619795,10780,10,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Plaza108619795,10780,1,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/ontology/Artwork,3369,10,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Mansion103719053,3361,1,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Mansion103719053,3361,10,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Palace103878066,3362,1,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Palace103878066,3362,10,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/ontology/ReligiousBuilding,7538,10,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://www.wikidata.org/entity/Q1370598,7537,10,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/ontology/Library,7110,1,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/ontology/Library,7110,10,351,DBpedia
2,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/State108654360,6918,1,351,DBpedia
2,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/State108654360,6918,10,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/ontology/Diocese,6036,1,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Cathedral102984061,6051,10,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/ontology/ClericalAdministrativeRegion,6035,1,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Garden103417345,6225,1,351,DBpedia
0,,http://linkedgeodata.org/ontology/City,225,1,8,Shoah victims’ names,,http://dbpedia.org/class/yago/Road104096066,3822,1,351,DBpedia
